,nom_time_YYYYMMDD,nom_time_JDN,avg_time_JDN,std_avg_time_days,tsi_1au,instr_acc_tsi_1au,instr_prec_tsi_1au,std_tsi_1au,tot_uncertainty_tsi_1au,tsi_earth,instr_acc_tsi_earth,instr_prec_tsi_earth,std_tsi_earth,tot_uncertainty_tsi_earth,flag
2723,20100809.5,2455418,2455418.009,0.2836,1360.7949,0.48700000000000004,0.0068,0.04604,0.4892,1323.9202,0.4738,0.0068,0.13,0.4913,0
2724,20100810.5,2455419,2455419.034,0.2785,1360.786,0.48700000000000004,0.0068,0.05795,0.4905,1324.3435,0.474,0.0068,0.1496,0.49700000000000005,0
2725,20100811.5,2455420,2455420.0409999997,0.2883,1360.8701,0.4871,0.0068,0.05306,0.4899,1324.8649,0.4742,0.0068,0.1567,0.4994,0
2726,20100812.5,2455421,2455421.001,0.2926,1360.9561,0.4871,0.0068,0.06296,0.4911,1325.3813,0.4744,0.0068,0.1773,0.5064,0
2727,20100813.5,2455422,2455422.005,0.2812,1360.9981,0.4871,0.0068,0.05655,0.4904,1325.8884,0.4745,0.0068,0.1183,0.4891,0
2728,20100814.5,2455423,2455422.99,0.2943,1360.9538,0.4871,0.0068,0.04748,0.4894,1326.3151,0.4747,0.0068,0.1546,0.4992,0
2729,20100815.5,2455424,2455423.982,0.303,1360.9287,0.4871,0.0068,0.0571,0.4904,1326.7757,0.4749,0.0068,0.1513,0.4984,0
2730,20100816.5,2455425,2455424.984,0.3008,1360.9462,0.4871,0.0068,0.043269999999999996,0.489,1327.2941,0.475,0.0068,0.1644,0.5027,0
2731,20100817.5,2455426,2455426.066,0.2515,1360.95,0.4871,0.0068,0.05413,0.4901,1327.85,0.4752,0.0068,0.154,0.4996,0
2732,20100818.5,2455427,2455427.028,0.282,1360.9731,0.4871,0.0068,0.04529,0.4892,1328.3725,0.4754,0.0068,0.1559,0.5003,0
2733,20100819.5,2455428,2455427.9790000003,0.2603,1360.9569,0.4871,0.0068,0.05011,0.4897,1328.8584,0.4756,0.0068,0.1434,0.4968,0
2734,20100820.5,2455429,2455428.986,0.2792,1360.9117,0.4871,0.0068,0.05044,0.4897,1329.3535,0.4758,0.0068,0.1507,0.4991,0
2735,20100821.5,2455430,2455429.977,0.2632,1360.865,0.4871,0.0068,0.05527000000000001,0.4902,1329.8453,0.47600000000000003,0.0068,0.1291,0.4932,0
2736,20100822.5,2455431,2455431.0130000003,0.2857,1360.8235,0.4872,0.0068,0.04679,0.4894,1330.3738,0.4763,0.0068,0.1511,0.4997,0
2737,20100823.5,2455432,2455431.958,0.32899999999999996,1360.8247,0.4872,0.0068,0.042710000000000005,0.489,1330.8992,0.4765,0.0068,0.1823,0.5101,0
2738,20100824.5,2455433,2455433.034,0.2692,1360.8369,0.4872,0.0068,0.05227999999999999,0.49,1331.5146,0.4767,0.0068,0.1683,0.5055,0
2739,20100825.5,2455434,2455433.989,0.2612,1360.8445,0.4872,0.0068,0.05106,0.4899,1332.0629999999999,0.4769,0.0068,0.1768,0.5086,0
2740,20100826.5,2455435,2455434.991,0.2946,1360.8358,0.4872,0.0068,0.053020000000000005,0.4901,1332.6273,0.4771,0.0068,0.1602,0.5033,0
2741,20100827.5,2455436,2455435.978,0.2717,1360.7493,0.4871,0.0068,0.057929999999999995,0.4906,1333.112,0.4773,0.0068,0.1419,0.4979,0
2742,20100828.5,2455437,2455437.029,0.3074,1360.6577,0.4871,0.0068,0.05395,0.4901,1333.635,0.4774,0.0068,0.1648,0.5051,0
2743,20100829.5,2455438,2455438.002,0.2933,1360.5859,0.4871,0.0068,0.06195,0.491,1334.1377,0.4776,0.0068,0.1421,0.4983,0
2744,20100830.5,2455439,2455439.004,0.2909,1360.5952,0.4871,0.0068,0.045810000000000003,0.4892,1334.7424,0.4778,0.0068,0.1846,0.5123,0
2745,20100831.5,2455440,2455440.062,0.2678,1360.6757,0.4871,0.0068,0.052129999999999996,0.4899,1335.4572,0.4781,0.0068,0.1904,0.5146,0
2746,20100901.5,2455441,2455440.9930000002,0.2815,1360.775,0.4872,0.0068,0.04596,0.4893,1336.1213,0.4783,0.0068,0.1901,0.5147,0
2747,20100902.5,2455442,2455441.996,0.2898,1360.8597,0.4872,0.0068,0.053239999999999996,0.4901,1336.8216,0.4786,0.0068,0.1962,0.5172,0
2748,20100903.5,2455443,2455442.991,0.2925,1360.8822,0.4872,0.0068,0.05055,0.4898,1337.4634,0.4788,0.0068,0.1755,0.51,0
2749,20100904.5,2455444,2455444.016,0.2919,1360.8609,0.4872,0.0068,0.05259,0.49,1338.0908,0.479,0.0068,0.1929,0.5164,0
2750,20100905.5,2455445,2455445.005,0.2898,1360.8899,0.4872,0.0068,0.05362000000000001,0.4901,1338.7537,0.4793,0.0068,0.2084,0.5226,0
2751,20100906.5,2455446,2455445.992,0.2861,1360.9109,0.4872,0.0068,0.05235,0.49,1339.4176,0.4795,0.0068,0.1983,0.5189,0
2752,20100907.5,2455447,2455447.046,0.2626,1360.9165,0.4872,0.0068,0.04618,0.4894,1340.1213,0.4798,0.0068,0.1776,0.5116,0
2753,20100908.5,2455448,2455448.009,0.28800000000000003,1360.9232,0.4873,0.0068,0.04621,0.4895,1340.7767,0.4801,0.0068,0.2075,0.5231,0
2754,20100909.5,2455449,2455448.995,0.2919,1360.8796,0.4873,0.0068,0.04942,0.4898,1341.4081,0.4804,0.0068,0.1913,0.5171,0
2755,20100910.5,2455450,2455450.012,0.2902,1360.8828,0.4873,0.0068,0.05445,0.4904,1342.1174,0.4806,0.0068,0.2245,0.5304,0
2756,20100911.5,2455451,2455451.014,0.2856,1360.9289999999999,0.4873,0.0068,0.052000000000000005,0.4901,1342.8681,0.4809,0.0068,0.2331,0.5344,0
2757,20100912.5,2455452,2455451.999,0.2885,1360.9981,0.4874,0.0068,0.04897,0.4898,1343.6384,0.4812,0.0068,0.2124,0.526,0
2758,20100913.5,2455453,2455452.986,0.2906,1361.011,0.4874,0.0068,0.04645,0.4896,1344.3628,0.4814,0.0068,0.2089,0.5248,0
2759,20100914.5,2455454,2455454.023,0.2872,1360.9825,0.4874,0.0068,0.06067,0.4911,1345.0895,0.4817,0.0068,0.2069,0.5242,0
2760,20100915.5,2455455,2455454.997,0.2938,1360.9342,0.4874,0.0068,0.05541,0.4905,1345.756,0.4819,0.0068,0.1912,0.5184,0
2761,20100916.5,2455456,2455456.131,0.2209,1360.8962,0.4873,0.0068,0.05002,0.4899,1346.5562,0.4822,0.0068,0.1742,0.5127,0
2762,20100917.5,2455457,2455456.997,0.2916,1360.885,0.4873,0.0068,0.0472,0.4896,1347.1888,0.4824,0.0068,0.2308,0.5348,0
2763,20100918.5,2455458,2455457.989,0.2929,1360.9243,0.4873,0.0068,0.051370000000000006,0.49,1347.9676,0.4827,0.0068,0.2232,0.5318,0
2764,20100919.5,2455459,2455458.99,0.2924,1360.9171,0.4873,0.0068,0.047830000000000004,0.4897,1348.7096,0.483,0.0068,0.2295,0.5347,0
2765,20100920.5,2455460,2455460.01,0.2859,1360.9376,0.4874,0.0068,0.04639,0.4896,1349.4947,0.4833,0.0068,0.2198,0.5309,0
2766,20100921.5,2455461,2455461.068,0.253,1360.9395,0.4874,0.0068,0.056060000000000006,0.4906,1350.2917,0.4835,0.0068,0.2007,0.5236,0
2767,20100922.5,2455462,2455462.039,0.2794,1360.8971,0.4873,0.0068,0.059120000000000006,0.4909,1350.9807,0.4838,0.0068,0.1856,0.5182,0
2768,20100923.5,2455463,2455463.134,0.2199,1360.7854,0.4873,0.0068,0.054689999999999996,0.4904,1351.6939,0.484,0.0068,0.1456,0.5055,0
2769,20100924.5,2455464,2455463.982,0.287,1360.6554,0.4873,0.0068,0.06324,0.4913,1352.2039,0.4842,0.0068,0.1863,0.5188,0
2770,20100925.5,2455465,2455464.981,0.2903,1360.5911,0.4872,0.0068,0.044719999999999996,0.4893,1352.8922,0.4845,0.0068,0.2242,0.5338,0
2771,20100926.5,2455466,2455465.727,0.1352,1360.5647,0.4874,0.0068,0.046560000000000004,0.4896,1353.4275,0.4848,0.0068,0.09512000000000001,0.494,0
2772,20100927.5,2455467,2455467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2773,20100928.5,2455468,2455468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2774,20100929.5,2455469,2455469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2775,20100930.5,2455470,2455470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2776,20101001.5,2455471,2455471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2777,20101002.5,2455472,2455472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2778,20101003.5,2455473,2455473.1969999997,0.2332,1360.8197,0.4874,0.0068,0.055510000000000004,0.4906,1359.3266,0.4869,0.0068,0.1911,0.5231,0
2779,20101004.5,2455474,2455474.025,0.2917,1360.8051,0.4874,0.0068,0.048369999999999996,0.4898,1359.9449,0.4871,0.0068,0.2376,0.542,0
2780,20101005.5,2455475,2455475.055,0.2668,1360.7842,0.4874,0.0068,0.05351,0.4904,1360.7153,0.4874,0.0068,0.1879,0.5224,0
2781,20101006.5,2455476,2455476.0130000003,0.3039,1360.7825,0.4874,0.0068,0.046560000000000004,0.4897,1361.4544,0.4877,0.0068,0.2324,0.5402,0
2782,20101007.5,2455477,2455476.995,0.3103,1360.7492,0.4874,0.0068,0.04935,0.4899,1362.1848,0.4879,0.0068,0.2427,0.545,0
2783,20101008.5,2455478,2455478.003,0.3005,1360.7707,0.4874,0.0068,0.047510000000000004,0.4897,1362.9945,0.4882,0.0068,0.2563,0.5514,0
2784,20101009.5,2455479,2455479.017,0.3124,1360.8319,0.4875,0.0068,0.05329,0.4904,1363.8543,0.4885,0.0068,0.2638,0.5552,0
2785,20101010.5,2455480,2455480.005,0.2978,1360.8753,0.4875,0.0068,0.04301,0.4894,1364.6784,0.4888,0.0068,0.2423,0.5456,0
2786,20101011.5,2455481,2455481.016,0.2858,1360.8556,0.4875,0.0068,0.05304,0.4903,1365.4614,0.4891,0.0068,0.2471,0.5479999999999999,0
2787,20101012.5,2455482,2455482.035,0.2594,1360.8547,0.4876,0.0068,0.04741,0.4899,1366.271,0.4895,0.0068,0.2047,0.5306,0
2788,20101013.5,2455483,2455482.981,0.2881,1360.8718,0.4876,0.0068,0.05483,0.4907,1367.0423,0.4898,0.0068,0.2367,0.544,0
2789,20101014.5,2455484,2455483.9269999997,0.312,1360.8969,0.4876,0.0068,0.04348,0.4895,1367.8210000000001,0.4901,0.0068,0.247,0.5488,0
2790,20101015.5,2455485,2455485.008,0.2895,1360.8845,0.4876,0.0068,0.04508,0.4897,1368.6688,0.4904,0.0068,0.2316,0.5423,0
2791,20101016.5,2455486,2455485.998,0.2887,1360.8536,0.4876,0.0068,0.0494,0.4901,1369.4239,0.4907,0.0068,0.2215,0.5384,0
2792,20101017.5,2455487,2455486.996,0.2966,1360.8301,0.4876,0.0068,0.04977,0.4901,1370.1898,0.4909,0.0068,0.2372,0.5452,0
2793,20101018.5,2455488,2455487.99,0.3018,1360.871,0.4876,0.0068,0.052410000000000005,0.4904,1371.0143,0.4912,0.0068,0.253,0.5526,0
2794,20101019.5,2455489,2455489.044,0.26899999999999996,1360.9019,0.4876,0.0068,0.050980000000000004,0.4903,1371.8711,0.4915,0.0068,0.215,0.5365,0
2795,20101020.5,2455490,2455490.0519999997,0.2875,1360.8862,0.4876,0.0068,0.0554,0.4907,1372.6394,0.4918,0.0068,0.2049,0.5328,0
2796,20101021.5,2455491,2455491.024,0.2889,1360.7956,0.4876,0.0068,0.04883,0.49,1373.2985,0.4921,0.0068,0.2091,0.5346,0
2797,20101022.5,2455492,2455491.988,0.2859,1360.7892,0.4876,0.0068,0.04645,0.4898,1374.0315,0.4923,0.0068,0.2327,0.5445,0
2798,20101023.5,2455493,2455492.996,0.297,1360.7858,0.4876,0.0068,0.05646,0.4908,1374.7943,0.4926,0.0068,0.2246,0.5414,0
2799,20101024.5,2455494,2455493.991,0.2908,1360.7198,0.4875,0.0068,0.060489999999999995,0.4913,1375.477,0.4928,0.0068,0.1978,0.531,0
2800,20101025.5,2455495,2455495.001,0.2912,1360.6604,0.4875,0.0068,0.06039,0.4913,1376.1702,0.4931,0.0068,0.2045,0.5338,0
2801,20101026.5,2455496,2455496.05,0.2604,1360.5366,0.4875,0.0068,0.07025,0.4925,1376.8201,0.4933,0.0068,0.15,0.5156,0
2802,20101027.5,2455497,2455496.99,0.2875,1360.4657,0.4875,0.0068,0.04651,0.4897,1377.4360000000001,0.4935,0.0068,0.2173,0.5392,0
2803,20101028.5,2455498,2455497.985,0.2889,1360.4541,0.4875,0.0068,0.04809,0.4898,1378.146,0.4938,0.0068,0.2196,0.5404,0
2804,20101029.5,2455499,2455498.982,0.2925,1360.5487,0.4875,0.0068,0.07162,0.4927,1378.9584,0.4941,0.0068,0.2677,0.5619,0
2805,20101030.5,2455500,2455499.957,0.2975,1360.6773,0.4875,0.0068,0.055720000000000006,0.4907,1379.7845,0.4944,0.0068,0.2437,0.5512,0
2806,20101031.5,2455501,2455500.972,0.2763,1360.7625,0.4877,0.0068,0.05026,0.4903,1380.5894,0.4948,0.0068,0.2075,0.5365,0
2807,20101101.5,2455502,2455502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2808,20101102.5,2455503,2455503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2809,20101103.5,2455504,2455504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2810,20101104.5,2455505,2455505.163,0.1904,1360.7791,0.4877,0.0068,0.0495,0.4902,1383.5351,0.4959,0.0068,0.1504,0.5182,0
2811,20101105.5,2455506,2455505.9869999997,0.2902,1360.8572,0.4877,0.0068,0.06298,0.4918,1384.1845,0.4961,0.0068,0.2475,0.5544,0
2812,20101106.5,2455507,2455507.011,0.2914,1360.9545,0.4878,0.0068,0.056720000000000007,0.4911,1384.9904,0.4964,0.0068,0.2392,0.551,0
2813,20101107.5,2455508,2455508.004,0.2867,1360.9619,0.4878,0.0068,0.050730000000000004,0.4904,1385.681,0.4966,0.0068,0.1876,0.5309,0
2814,20101108.5,2455509,2455508.989,0.2867,1361.0097,0.4878,0.0068,0.05495,0.4909,1386.4042,0.4969,0.0068,0.2209,0.5438,0
2815,20101109.5,2455510,2455510.054,0.2602,1361.009,0.4878,0.0068,0.0418,0.4896,1387.1293,0.4971,0.0068,0.177,0.5277,0
2816,20101110.5,2455511,2455510.977,0.2872,1360.9698,0.4878,0.0068,0.0521,0.4905,1387.7135,0.4974,0.0068,0.1825,0.5298,0
2817,20101111.5,2455512,2455512.136,0.215,1360.9286,0.4878,0.0068,0.05479,0.4908,1388.4495,0.4976,0.0068,0.1544,0.521,0
2818,20101112.5,2455513,2455512.996,0.2961,1360.9101,0.4878,0.0068,0.046939999999999996,0.49,1389.0025,0.4978,0.0068,0.2014,0.537,0
2819,20101113.5,2455514,2455514.002,0.2958,1360.8935,0.4877,0.0068,0.051329999999999994,0.4904,1389.6472,0.498,0.0068,0.2033,0.5379,0
2820,20101114.5,2455515,2455514.991,0.2839,1360.8877,0.4877,0.0068,0.056060000000000006,0.491,1390.2843,0.4983,0.0068,0.1815,0.5303,0
2821,20101115.5,2455516,2455515.982,0.285,1360.7847,0.4877,0.0068,0.05482000000000001,0.4908,1390.8141,0.4985,0.0068,0.1914,0.5339,0
2822,20101116.5,2455517,2455517.042,0.2727,1360.825,0.4879,0.0068,0.060989999999999996,0.4917,1391.5244,0.4989,0.0068,0.2051,0.5394,0
2823,20101117.5,2455518,2455518.0209999997,0.2808,1360.8807,0.4879,0.0068,0.04503,0.4899,1392.1879999999999,0.4991,0.0068,0.179,0.5302,0
2824,20101118.5,2455519,2455519.1380000003,0.2227,1360.9373,0.4879,0.0068,0.04875,0.4903,1392.9258,0.4994,0.0068,0.1607,0.5246,0
2825,20101119.5,2455520,2455520.011,0.2904,1360.9269,0.4879,0.0068,0.053239999999999996,0.4908,1393.435,0.4995,0.0068,0.1781,0.5303,0
2826,20101120.5,2455521,2455520.998,0.2814,1360.891,0.4879,0.0068,0.04218,0.4897,1393.9752,0.4997,0.0068,0.1583,0.5242,0
2827,20101121.5,2455522,2455521.9869999997,0.2906,1360.8878,0.4879,0.0068,0.05173,0.4906,1394.5367,0.4999,0.0068,0.1879,0.5341,0
2828,20101122.5,2455523,2455522.994,0.2949,1360.9107,0.4879,0.0068,0.04916,0.4904,1395.1217,0.5002,0.0068,0.1699,0.5282,0
2829,20101123.5,2455524,2455524.071,0.2561,1360.895,0.4879,0.0068,0.04755,0.4902,1395.6903,0.5004,0.0068,0.1521,0.523,0
2830,20101124.5,2455525,2455525.016,0.2987,1360.8949,0.4879,0.0068,0.0491,0.4903,1396.1901,0.5005,0.0068,0.1562,0.5243,0
2831,20101125.5,2455526,2455525.9869999997,0.3062,1360.8879,0.4879,0.0068,0.0499,0.4904,1396.6834,0.5007,0.0068,0.1777,0.5313,0
2832,20101126.5,2455527,2455526.99,0.2857,1360.865,0.4879,0.0068,0.05741,0.4912,1397.1636,0.5009,0.0068,0.1402,0.5201,0
2833,20101127.5,2455528,2455527.977,0.3065,1360.8310000000001,0.4879,0.0068,0.056870000000000004,0.4912,1397.6116,0.501,0.0068,0.1431,0.5211,0
2834,20101128.5,2455529,2455529.0,0.2924,1360.7808,0.4878,0.0068,0.06879,0.4927,1398.0478,0.5012,0.0068,0.1015,0.5114,0
2835,20101129.5,2455530,2455529.999,0.2989,1360.5981,0.4878,0.0068,0.08298,0.4948,1398.3247,0.5013,0.0068,0.08352000000000001,0.5082,0
2836,20101130.5,2455531,2455531.0930000003,0.2615,1360.5202,0.4877,0.0068,0.05549,0.4909,1398.7414,0.5014,0.0068,0.10800000000000001,0.513,0
2837,20101201.5,2455532,2455532.027,0.2755,1360.5812,0.4878,0.0068,0.06065,0.4915,1399.2185,0.5016,0.0068,0.1641,0.5278,0
2838,20101202.5,2455533,2455532.994,0.2991,1360.727,0.4878,0.0068,0.06274,0.4918,1399.7892,0.5018,0.0068,0.1699,0.5298,0
2839,20101203.5,2455534,2455533.978,0.2923,1360.8121,0.488,0.0068,0.05004,0.4905,1400.2964,0.5021,0.0068,0.1476,0.5234,0
2840,20101204.5,2455535,2455534.994,0.3058,1360.816,0.488,0.0068,0.05458,0.491,1400.7254,0.5023,0.0068,0.1259,0.5178,0
2841,20101205.5,2455536,2455536.047,0.3011,1360.7178,0.488,0.0068,0.05045,0.4906,1401.056,0.5024,0.0068,0.1172,0.5159,0
2842,20101206.5,2455537,2455537.026,0.2832,1360.6492,0.4879,0.0068,0.05465,0.491,1401.378,0.5025,0.0068,0.1121,0.5149,0
2843,20101207.5,2455538,2455538.091,0.2536,1360.5619,0.4879,0.0068,0.05252999999999999,0.4907,1401.7066,0.5027,0.0068,0.1019,0.5129,0
2844,20101208.5,2455539,2455538.997,0.2893,1360.5595,0.4879,0.0068,0.05559,0.4911,1402.0514,0.5028,0.0068,0.1113,0.515,0
2845,20101209.5,2455540,2455539.921,0.3124,1360.5276,0.4879,0.0068,0.052129999999999996,0.4907,1402.365,0.5029,0.0068,0.1412,0.5223,0
2846,20101210.5,2455541,2455541.044,0.2939,1360.6005,0.4879,0.0068,0.051910000000000005,0.4907,1402.8495,0.5031,0.0068,0.1343,0.5207,0
2847,20101211.5,2455542,2455542.006,0.2915,1360.6833,0.4879,0.0068,0.06253,0.4919,1403.2742,0.5032,0.0068,0.1512,0.5255,0
2848,20101212.5,2455543,2455543.018,0.2885,1360.8662,0.488,0.0068,0.07857,0.4943,1403.8084,0.5034,0.0068,0.1694,0.5311,0
2849,20101213.5,2455544,2455544.018,0.2947,1360.9994,0.4881,0.0068,0.05271,0.4909,1404.2747,0.5036,0.0068,0.133,0.5208,0
2850,20101214.5,2455545,2455545.062,0.27,1361.0628,0.4881,0.0068,0.05181,0.4908,1404.6691,0.5037,0.0068,0.1036,0.5143,0
2851,20101215.5,2455546,2455546.011,0.2876,1361.0487,0.4881,0.0068,0.04397,0.49,1404.9405,0.5038,0.0068,0.08185,0.5104,0
2852,20101216.5,2455547,2455547.008,0.2946,1360.9871,0.488,0.0068,0.05855,0.4915,1405.1625,0.5039,0.0068,0.07807,0.5099,0
2853,20101217.5,2455548,2455548.029,0.2919,1360.9317,0.488,0.0068,0.047619999999999996,0.4903,1405.3819,0.504,0.0068,0.08177999999999999,0.5106,0
2854,20101218.5,2455549,2455548.988,0.2872,1360.9546,0.488,0.0068,0.056029999999999996,0.4912,1405.6499,0.5041,0.0068,0.1065,0.5152,0
2855,20101219.5,2455550,2455549.983,0.2854,1360.967,0.488,0.0068,0.0448,0.4901,1405.8996,0.5042,0.0068,0.08213999999999999,0.5108,0
2856,20101220.5,2455551,2455550.988,0.2925,1360.9546,0.4882,0.0068,0.0471,0.4904,1406.1084,0.5044,0.0068,0.07961,0.5106,0
2857,20101221.5,2455552,2455552.078,0.2526,1360.9539,0.4882,0.0068,0.05117,0.4908,1406.3277,0.5044,0.0068,0.07343,0.5098,0
2858,20101222.5,2455553,2455552.999,0.2866,1360.9468,0.4882,0.0068,0.05479,0.4912,1406.4891,0.5045,0.0068,0.07095,0.5095,0
2859,20101223.5,2455554,2455553.999,0.28600000000000003,1360.9156,0.4882,0.0068,0.04965,0.4907,1406.6226,0.5046,0.0068,0.06232000000000001,0.5084,0
2860,20101224.5,2455555,2455554.995,0.28800000000000003,1360.8426,0.4881,0.0068,0.06131,0.49200000000000005,1406.6942,0.5046,0.0068,0.0555,0.5076,0
2861,20101225.5,2455556,2455555.971,0.2789,1360.795,0.4881,0.0068,0.0517,0.4908,1406.7723,0.5046,0.0068,0.04852,0.5069,0
2862,20101226.5,2455557,2455556.9590000003,0.2723,1360.7407,0.4881,0.0068,0.04994,0.4906,1406.8286,0.5046,0.0068,0.04413,0.5066,0
2863,20101227.5,2455558,2455558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2864,20101228.5,2455559,2455559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2865,20101229.5,2455560,2455560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2866,20101230.5,2455561,2455561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2867,20101231.5,2455562,2455562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2868,20110101.5,2455563,2455563.0719999997,0.2487,1360.9084,0.4882,0.0068,0.05015,0.4907,1407.3827,0.5048,0.0068,0.051570000000000005,0.5075,0
2869,20110102.5,2455564,2455564.0,0.2913,1360.8622,0.4881,0.0068,0.049710000000000004,0.4907,1407.3523,0.5048,0.0068,0.051879999999999996,0.5075,0
2870,20110103.5,2455565,2455565.0,0.2858,1360.8501,0.4881,0.0068,0.04759,0.4905,1407.348,0.5048,0.0068,0.04905,0.5072,0
2871,20110104.5,2455566,2455566.065,0.2639,1360.8284,0.4881,0.0068,0.05223,0.4909,1407.3226,0.5048,0.0068,0.053320000000000006,0.5076,0
2872,20110105.5,2455567,2455566.99,0.2831,1360.8506,0.4881,0.0068,0.04704,0.4904,1407.3329,0.5048,0.0068,0.048510000000000005,0.5071,0
2873,20110106.5,2455568,2455568.097,0.2613,1360.8629,0.4883,0.0068,0.05304,0.4911,1407.3183,0.5049,0.0068,0.05372999999999999,0.5078,0
2874,20110107.5,2455569,2455568.998,0.2972,1360.898,0.4883,0.0068,0.04803,0.4906,1407.3220000000001,0.5049,0.0068,0.04813,0.5072,0
2875,20110108.5,2455570,2455570.004,0.2972,1360.9449,0.4883,0.0068,0.04773,0.4906,1407.3229999999999,0.5049,0.0068,0.04729,0.5072,0
2876,20110109.5,2455571,2455571.019,0.2892,1360.9798,0.4883,0.0068,0.04894,0.4908,1407.2986,0.5049,0.0068,0.05822000000000001,0.5083,0
2877,20110110.5,2455572,2455571.999,0.2966,1360.9592,0.4883,0.0068,0.05318,0.4912,1407.2067,0.5049,0.0068,0.058339999999999996,0.5083,0
2878,20110111.5,2455573,2455572.994,0.2872,1360.9214,0.4883,0.0068,0.04431,0.4903,1407.0829999999999,0.5049,0.0068,0.05309,0.5076,0
2879,20110112.5,2455574,2455573.992,0.293,1360.8659,0.4883,0.0068,0.05397999999999999,0.4913,1406.9268,0.5048,0.0068,0.07334,0.5101,0
2880,20110113.5,2455575,2455575.15,0.2161,1360.8186,0.4883,0.0068,0.043269999999999996,0.4902,1406.7458,0.5047,0.0068,0.058589999999999996,0.5081,0
2881,20110114.5,2455576,2455576.003,0.2996,1360.7915,0.4883,0.0068,0.049030000000000004,0.4907,1406.6069,0.5047,0.0068,0.07046000000000001,0.5096,0
2882,20110115.5,2455577,2455577.0130000003,0.304,1360.7966,0.4883,0.0068,0.04724,0.4905,1406.4665,0.5046,0.0068,0.055929999999999994,0.5077,0
2883,20110116.5,2455578,2455577.975,0.2991,1360.8396,0.4883,0.0068,0.05364,0.4912,1406.3565,0.5046,0.0068,0.06552000000000001,0.5088,0
2884,20110117.5,2455579,2455578.977,0.2945,1360.8661,0.4883,0.0068,0.050980000000000004,0.4909,1406.2062,0.5045,0.0068,0.062060000000000004,0.5083,0
2885,20110118.5,2455580,2455580.0530000003,0.2874,1360.8629999999998,0.4883,0.0068,0.05118,0.491,1405.9927,0.5045,0.0068,0.06819,0.5091,0
2886,20110119.5,2455581,2455581.004,0.2918,1360.8101,0.4883,0.0068,0.05704,0.4916,1405.7345,0.5044,0.0068,0.1067,0.5155,0
2887,20110120.5,2455582,2455582.019,0.298,1360.7456,0.4882,0.0068,0.05167000000000001,0.491,1405.4326,0.5043,0.0068,0.1069,0.5155,0
2888,20110121.5,2455583,2455583.022,0.29600000000000004,1360.6712,0.4882,0.0068,0.0611,0.49200000000000005,1405.1046,0.5042,0.0068,0.1246,0.5193,0
2889,20110122.5,2455584,2455584.003,0.2904,1360.5744,0.4883,0.0068,0.053570000000000007,0.4912,1404.7417,0.5042,0.0068,0.1206,0.5184,0
2890,20110123.5,2455585,2455584.997,0.2981,1360.5497,0.4883,0.0068,0.05094,0.491,1404.433,0.5041,0.0068,0.1027,0.5144,0
2891,20110124.5,2455586,2455586.008,0.2964,1360.6023,0.4883,0.0068,0.04738,0.4906,1404.1823,0.504,0.0068,0.09215,0.5123,0
2892,20110125.5,2455587,2455587.136,0.2501,1360.6765,0.4883,0.0068,0.051460000000000006,0.4911,1403.9002,0.5039,0.0068,0.07551000000000001,0.5095,0
2893,20110126.5,2455588,2455588.049,0.2896,1360.7465,0.4884,0.0068,0.0592,0.4919,1403.6688,0.5038,0.0068,0.1309,0.5205,0
2894,20110127.5,2455589,2455589.001,0.3029,1360.7568,0.4884,0.0068,0.05209,0.4911,1403.3508,0.5037,0.0068,0.1015,0.5138,0
2895,20110128.5,2455590,2455589.937,0.2477,1360.7863,0.4884,0.0068,0.054189999999999995,0.4914,1403.0478,0.5036,0.0068,0.08259,0.5103,0
2896,20110129.5,2455591,2455591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2897,20110130.5,2455592,2455592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2898,20110131.5,2455593,2455593.2,0.2473,1360.871,0.4884,0.0068,0.04584,0.4906,1401.8978,0.5031,0.0068,0.09775,0.5125,0
